"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"PLCXD2",524.841893639562,-0.781189546628154,0.150944416149175,-5.17534577666075,2.27489276303032e-07,2.37926016655906e-06,"PLCXD2"
"STX6",2522.09768236225,-0.359206500285051,0.0694098122572415,-5.17515447173069,2.27722496012437e-07,2.38042504258694e-06,"STX6"
"ZNF79",347.968585624072,-0.459206633204137,0.0887399898419597,-5.17474290927861,2.28225014880747e-07,2.38440220092254e-06,"ZNF79"
"FLNC",16236.4205833494,2.18618855008716,0.422675791330453,5.17225872625852,2.31281037630458e-07,2.41503881998197e-06,"FLNC"
"CLVS2",32.878883949751,3.13860490968798,0.606973889805524,5.17090596877833,2.3296177778893e-07,2.43128966488372e-06,"CLVS2"
"AC092835.1",66.882140770765,1.03351788245213,0.199971644415691,5.16832216623527,2.36204890965526e-07,2.46382005061051e-06,"AC092835.1"
"TMEM17",137.472312782389,0.867167396601866,0.167826241317888,5.16705486455672,2.37811472429078e-07,2.47925439532919e-06,"TMEM17"
"PYHIN1",222.687312001319,-1.26490039394577,0.244953801715313,-5.16383246591065,2.41944260226852e-07,2.52099467309441e-06,"PYHIN1"
"DCBLD2",1948.35749901577,1.15824100906873,0.224305235431062,5.16368245637631,2.42138330926714e-07,2.52167194633007e-06,"DCBLD2"
"PNPLA2",7213.42255490412,0.609578725825313,0.118117531921017,5.16078109584043,2.45921603985725e-07,2.55970718011141e-06,"PNPLA2"
"CLDN14",40.0171405876311,-1.33656915670755,0.259020217707229,-5.16009587413084,2.4682341003829e-07,2.56772575182006e-06,"CLDN14"
"P2RY11",161.967931902678,-0.751019644901887,0.145555834308206,-5.15966706845737,2.47389376512404e-07,2.57224387915e-06,"P2RY11"
"VSX1",16.4414141079309,2.5102105636958,0.486602721724238,5.15864472521047,2.48743795851454e-07,2.5849508189095e-06,"VSX1"
"CCL4",933.658370818532,-1.22503236702505,0.237479621159269,-5.15847364521212,2.48971144350112e-07,2.58593793044558e-06,"CCL4"
"IVL",80.7610533396423,4.79233408328318,0.929237312418668,5.15727685407879,2.50567185221668e-07,2.60113235795735e-06,"IVL"
"CFAP36",1754.33808949115,-0.472781777920571,0.0917313719962512,-5.15398132211401,2.55013353814814e-07,2.64588204645779e-06,"CFAP36"
"ADCY2",277.998858450661,1.71647944219826,0.333159701899344,5.1521220376072,2.57555335120044e-07,2.67083788866258e-06,"ADCY2"
"LBHD2",7.2130019823049,2.64437808265116,0.51337631275132,5.1509546057535,2.59163917778875e-07,2.68609308310126e-06,"LBHD2"
"RIMKLB",795.882768661663,1.35218167103528,0.262609802252158,5.14901446723957,2.61858686046426e-07,2.712583854342e-06,"RIMKLB"
"SLFN12L",65.0003584796646,-1.16287153162291,0.225897204841495,-5.14779070612609,2.63572335356336e-07,2.72802787935293e-06,"SLFN12L"
"TCAF2",248.474456848563,-1.01176447677232,0.196544972314161,-5.14775048610807,2.63628839444046e-07,2.72802787935293e-06,"TCAF2"
"RAPGEFL1",4996.01519751046,1.36763962672257,0.265693785332734,5.1474279874851,2.64082332839885e-07,2.73127397389774e-06,"RAPGEFL1"
"PCDHGB5",163.216932711549,1.40584168120111,0.273237790382701,5.14512168771409,2.67347454130262e-07,2.76358053510208e-06,"PCDHGB5"
"CNIH3",152.677905238083,0.991436511565211,0.19271411756799,5.14459720998607,2.68095401853411e-07,2.76925602665144e-06,"CNIH3"
"ZC3H12C",956.365147163106,1.03629991489714,0.201436925473184,5.14453798608586,2.68179986816017e-07,2.76925602665144e-06,"ZC3H12C"
"ZNF385A",2922.08599403683,-0.924915273784892,0.179803538351629,-5.14403266067045,2.68902753410464e-07,2.77525255857382e-06,"ZNF385A"
"TTYH3",16829.4154277645,-0.815772558337393,0.158619574503494,-5.14295011123878,2.70457460986302e-07,2.78982440089196e-06,"TTYH3"
"SOBP",872.975237716167,1.29814562492629,0.252440661502229,5.14237927123649,2.71280767406015e-07,2.79684029172101e-06,"SOBP"
"ENDOD1",3058.79822788201,0.683701340107094,0.132995161196675,5.1407986121843,2.73573158256008e-07,2.81898670508841e-06,"ENDOD1"
"NKAIN4",60.3979783826879,1.87354317773225,0.364455316057394,5.14066634560271,2.73765827211105e-07,2.81948495847304e-06,"NKAIN4"
"APOA2",239.112312476979,3.25817782767142,0.633873510604575,5.14010725036267,2.74581694050316e-07,2.82639755356219e-06,"APOA2"
"SNX24",662.849815641813,0.683874303222204,0.133146328981261,5.1362610479366,2.80258296908324e-07,2.8833103458125e-06,"SNX24"
"UPK3B",784.542067671876,2.22401182899496,0.433172170006613,5.13424449442586,2.83279644225847e-07,2.91286021538967e-06,"UPK3B"
"CORO6",99.8405784822596,1.35481544385704,0.263890012748587,5.13401560652392,2.83624561963023e-07,2.91487273386196e-06,"CORO6"
"C1QTNF3",342.436397463077,1.2922092573655,0.251705378967779,5.13381661792345,2.83924753120255e-07,2.9164237127815e-06,"C1QTNF3"
"KHDRBS1",9972.41502790622,-0.287198833239958,0.0559480121672297,-5.13331612893617,2.84681140165513e-07,2.922656560911e-06,"KHDRBS1"
"NTF4",7.145195815345,2.5619471815779,0.499092260629766,5.13321360332291,2.84836326689865e-07,2.92271392570373e-06,"NTF4"
"GFI1",300.380608728644,-1.04359601701812,0.203307245383533,-5.13309801158049,2.85011388562428e-07,2.92297506474758e-06,"GFI1"
"ZNF491",59.9432168732813,0.893884772616978,0.174171209929046,5.13221888382776,2.86346218101935e-07,2.935123852601e-06,"ZNF491"
"XRCC1",1646.35631909027,-0.451148540944821,0.0879266464571082,-5.13096494775218,2.88260591830436e-07,2.95116376732801e-06,"XRCC1"
"GLDN",198.36437465367,1.35263129448851,0.263621813557058,5.13095360447381,2.88277965798769e-07,2.95116376732801e-06,"GLDN"
"LPXN",1155.22072436768,-0.814686789183561,0.158780568167467,-5.13089730428666,2.88364213125309e-07,2.95116376732801e-06,"LPXN"
"DLGAP3",101.584773695494,1.39353492515593,0.271633972570208,5.13019381180589,2.89444009817127e-07,2.9606636752865e-06,"DLGAP3"
"ANKRD63",4.27351164658006,2.75257598682887,0.536677758349174,5.12891757485129,2.91412892048463e-07,2.97924315643685e-06,"ANKRD63"
"ATAD3C",229.581279192864,1.23402970560977,0.2406878802052,5.12709532593703,2.94246551682343e-07,3.00663958170394e-06,"ATAD3C"
"HAVCR1",150.042513190245,2.38042309704839,0.46436331395118,5.12620834922081,2.95635440415948e-07,3.01925227360501e-06,"HAVCR1"
"MGAM",401.157573750773,-1.67887683125262,0.327706978675278,-5.12310368866512,3.00546963442537e-07,3.06780879037452e-06,"MGAM"
"DEFB1",280.761445429104,1.95231498920908,0.381124043819607,5.12251856283607,3.01481405449247e-07,3.07574006175558e-06,"DEFB1"
"CGA",23.3917758363999,2.52601103150467,0.49322516745541,5.12141552819897,3.0325057882706e-07,3.09217461301893e-06,"CGA"
"DAB2IP",9359.1575284261,-0.669541229768406,0.130747096787725,-5.12088792958396,3.04100342074706e-07,3.09922190042438e-06,"DAB2IP"
"TMEM231",452.597310712176,0.677124865455151,0.132247591169525,5.1201300490015,3.05325027732872e-07,3.10900475636362e-06,"TMEM231"
"VWA2",1498.67247102608,1.71604062728344,0.335157834461342,5.12009701352028,3.05378519090023e-07,3.10900475636362e-06,"VWA2"
"VSTM2B",11.64591810255,3.78068719100669,0.738693519664754,5.11807277356717,3.08673507772697e-07,3.14091370903916e-06,"VSTM2B"
"FGF13",263.940327220637,1.54005207715857,0.300933496908633,5.11758276489288,3.09476272768379e-07,3.14681527065917e-06,"FGF13"
"MOCOS",1493.67652302628,0.89485903571103,0.174861778723556,5.11752220664378,3.09575623187128e-07,3.14681527065917e-06,"MOCOS"
"AHNAK2",7337.39881137146,1.64161175497068,0.321026013486137,5.11364090761314,3.16007829253911e-07,3.21052780038152e-06,"AHNAK2"
"GRIN2A",342.310516083588,1.97329775379738,0.386141710591192,5.11029422534078,3.21657482789991e-07,3.26590289477678e-06,"GRIN2A"
"ZNF727",154.172713484072,1.63869109093854,0.320669705403242,5.11021485137764,3.21792653551994e-07,3.26590289477678e-06,"ZNF727"
"MUC13",33138.2984001614,1.41185469535798,0.276290947428021,5.11002878849584,3.22109726359776e-07,3.26742353265366e-06,"MUC13"
"PHACTR4",5636.51276779828,-0.425438739726292,0.0832772270997935,-5.10870443868738,3.24375302452983e-07,3.2886976045791e-06,"PHACTR4"
"ARHGEF37",1068.09425465574,0.937984810335526,0.183817836943228,5.10279538663715,3.34672790765177e-07,3.39071826338519e-06,"ARHGEF37"
"AIF1",1282.63145127499,-0.993218610691033,0.194644481094349,-5.10273194033996,3.34785050420742e-07,3.39071826338519e-06,"AIF1"
"INHBB",995.119183535512,1.61628772832921,0.316789432234079,5.10208852906088,3.35925535182528e-07,3.39920336364421e-06,"INHBB"
"LIPA",7526.96114936817,-0.79483508240822,0.155786997840188,-5.10206303111119,3.35970808987919e-07,3.39920336364421e-06,"LIPA"
"AC005833.1",12.2894946565971,2.10220018543061,0.412079148256963,5.10144760860292,3.37065333120506e-07,3.40851211862076e-06,"AC005833.1"
"MSX2",1210.62771624546,-1.34535821449059,0.263754727970311,-5.10079278898091,3.38233704205362e-07,3.41855761979315e-06,"MSX2"
"RHBDL3",47.5823890183023,1.55383656852792,0.304669424561476,5.10007386124952,3.39520963336016e-07,3.42979372321393e-06,"RHBDL3"
"GPC1",5950.79486047675,1.01637963512866,0.199335538508472,5.0988380834332,3.41744715141875e-07,3.45047364326967e-06,"GPC1"
"GIMAP4",1700.86534699828,-0.89631108366695,0.175867821517775,-5.09650415824568,3.45982967176513e-07,3.49146137899149e-06,"GIMAP4"
"LYSMD1",452.968519538607,0.528300230051064,0.103669763778019,5.09599145207158,3.46920781100523e-07,3.49911786286057e-06,"LYSMD1"
"CSRNP3",201.877316459012,1.22389493875074,0.240219151478851,5.09490992377636,3.48907107087159e-07,3.51733650730744e-06,"CSRNP3"
"HLA-DQA1",10246.8207383992,-1.35859313322841,0.266668503109559,-5.09468916421014,3.49313899182595e-07,3.51788799083199e-06,"HLA-DQA1"
"CADM2",72.066835975124,2.14124501652975,0.420289988257964,5.09468480418693,3.4932193797482e-07,3.51788799083199e-06,"CADM2"
"LGALS7B",87.42997754388,2.55372001536079,0.5013577152877,5.09360868994577,3.51311493972422e-07,3.53610131774303e-06,"LGALS7B"
"MCM3",8364.4860815174,-0.606173574427114,0.119017559701127,-5.0931440364709,3.52173937743227e-07,3.5416695402292e-06,"MCM3"
"MAGI2",345.186256160959,1.09325448769092,0.214653392548727,5.09311534613991,3.52227256828855e-07,3.5416695402292e-06,"MAGI2"
"MYO1F",1636.42655163283,-0.873961391114537,0.171600268740036,-5.09300712365745,3.5242845130378e-07,3.54186967753187e-06,"MYO1F"
"THAP5",1247.13203268183,0.489017922885669,0.0960243056583237,5.09264732020772,3.53098153207121e-07,3.54677563969539e-06,"THAP5"
"CYP27C1",55.5809545728659,1.44393857182778,0.283620213312605,5.0910989557584,3.5599416587432e-07,3.57402775883176e-06,"CYP27C1"
"TPSG1",44.4795899628484,1.72207725100525,0.338345482168071,5.08970074011455,3.58629033153491e-07,3.59863144361569e-06,"TPSG1"
"PRRT3",251.956819264996,0.71995162714228,0.141463837199731,5.0892980241006,3.59391416132769e-07,3.60443023459235e-06,"PRRT3"
"ZNF334",237.593736131136,1.81494307189836,0.356708526509074,5.08802828365302,3.6180542075742e-07,3.62677912023484e-06,"ZNF334"
"LAPTM4B",14326.8336248999,0.898469611245839,0.176611780033677,5.08725754915396,3.63278350257522e-07,3.63967647640062e-06,"LAPTM4B"
"RGL4",58.17649603517,-0.886845402491178,0.174333241090528,-5.08707000996246,3.63637625729853e-07,3.64128076806972e-06,"RGL4"
"PSD2",24.2253512796963,1.58673117595131,0.311920107173689,5.08697945229852,3.63811233007733e-07,3.64128076806972e-06,"PSD2"
"AP3B2",156.921502117917,2.04511006873201,0.402058278546469,5.08660106720236,3.64537497476345e-07,3.64668156077591e-06,"AP3B2"
"SLC25A48",21.7815477313709,1.86457344519549,0.366674421906098,5.08509275204635,3.6744645682618e-07,3.67390042324109e-06,"SLC25A48"
"OASL",1657.82131621427,-1.23206194300308,0.242313237190785,-5.08458372842842,3.68433213941213e-07,3.68188219988209e-06,"OASL"
"VNN3",139.766371543729,1.94294354058044,0.382253037818371,5.08287272658285,3.71768821915292e-07,3.7133167043758e-06,"VNN3"
"DNMT1",6914.28880370095,-0.558587145537923,0.109915499231976,-5.08196887100542,3.73542639003726e-07,3.72912751058548e-06,"DNMT1"
"REG4",35396.6895312345,2.47094708916994,0.486283706986754,5.08128702168763,3.7488617078776e-07,3.74062876337103e-06,"REG4"
"C2CD5",3821.41891949006,0.757302372888849,0.14904700206536,5.08096347054843,3.75525333854703e-07,3.7450936434504e-06,"C2CD5"
"CNTNAP2",1365.4719283533,1.82013238627109,0.358259166835519,5.08049075854276,3.76461049624533e-07,3.75250996250739e-06,"CNTNAP2"
"DSEL",284.841713285572,1.21309613461385,0.238826257415953,5.0794085530598,3.78611714923798e-07,3.77202298544939e-06,"DSEL"
"PITRM1",4619.41898149457,0.485507977220743,0.0956006391175494,5.07850137511914,3.80423679449119e-07,3.78814343802112e-06,"PITRM1"
"ZAP70",549.493726570368,-1.2095671892536,0.23823157040198,-5.07727496910943,3.82886567247352e-07,3.81072586057642e-06,"ZAP70"
"EIF3L",7891.74802047388,0.690051564398276,0.136029404011895,5.07281178955938,3.91980145858335e-07,3.89924445500727e-06,"EIF3L"
"NHLH2",22.9026613775106,2.65811959954791,0.524033980871219,5.07241838616788,3.92791612254793e-07,3.9053281061689e-06,"NHLH2"
"RORC",1003.59043926703,1.45248642844358,0.286402430135627,5.0714877934372,3.94717587526033e-07,3.92248092955041e-06,"RORC"
"CD4",3773.262236905,-0.967488398736421,0.190791825723478,-5.07091116229811,3.95915565345659e-07,3.93238556184959e-06,"CD4"
"TNS4",11880.346146573,-2.0880492708541,0.411948720308245,-5.06871163306854,4.00517485916772e-07,3.9748515630312e-06,"TNS4"
"POU4F1",21.2764217017988,2.84413226416252,0.561119656402237,5.06867337779326,4.00597979608355e-07,3.9748515630312e-06,"POU4F1"
"MGST3",6577.47291289909,0.656557430311258,0.129568875987567,5.06724647649378,4.0361152590681e-07,4.00271999068088e-06,"MGST3"
"ALDH3B1",3608.86817108803,1.08148134746365,0.213430000220198,5.06714775967703,4.0382081807568e-07,4.00276373553757e-06,"ALDH3B1"
"OPRK1",18.2995953270522,2.5815882819588,0.509550412528181,5.06640406618457,4.05400912166519e-07,4.01460512361747e-06,"OPRK1"
"ARMH4",266.246758871814,0.959644383848903,0.189413761857017,5.0663920849284,4.05426416998376e-07,4.01460512361747e-06,"ARMH4"
"ALG10B",725.701578337387,0.876054667547612,0.172990943590821,5.06416491732516,4.1019444021728e-07,4.05976128598024e-06,"ALG10B"
"CACNA1A",450.065364184693,1.37710245775232,0.271988415316375,5.06309232380536,4.12509956198903e-07,4.08061114645973e-06,"CACNA1A"
"CCDC121",206.051238840945,0.544273023920114,0.107619159206918,5.05739896065947,4.25013481069656e-07,4.20217023262037e-06,"CCDC121"
"LRRC73",127.875552208987,1.22208414370184,0.24187324195905,5.05258098747751,4.35879435690054e-07,4.3074236393913e-06,"LRRC73"
"IL6R",1540.0420827444,-0.974464009355764,0.193068018349895,-5.0472575296741,4.48197033213798e-07,4.42690871481192e-06,"IL6R"
"MT-ND4",1140525.11574858,0.717262220431587,0.142123945631174,5.0467373196418,4.49418564639256e-07,4.436730923374e-06,"MT-ND4"
"CSAG2",17.3667006653112,3.77134151788176,0.747629452179082,5.04439934367165,4.54948247505639e-07,4.48905248056448e-06,"CSAG2"
"LCP2",2403.25921778666,-0.886005919700349,0.175651378190304,-5.04411595757839,4.55622943303312e-07,4.49344040551076e-06,"LCP2"
"NAIP",87.7412823629908,-1.07904411529273,0.213929112551521,-5.04393302259348,4.56058994005978e-07,4.49547152668759e-06,"NAIP"
"GPSM1",753.026950927647,1.09084443721706,0.216299627028563,5.04320997776388,4.57786413970189e-07,4.5091181568672e-06,"GPSM1"
"BDKRB2",1108.68236812185,0.904113906683862,0.179275261911535,5.04316042851471,4.57905022430492e-07,4.5091181568672e-06,"BDKRB2"
"KY",108.587942316952,1.63261281717348,0.323777866384451,5.04238549535357,4.59763879363663e-07,4.52514202071934e-06,"KY"
"GPD1",1315.99075292185,1.71679653727262,0.340548817260493,5.04126413089082,4.62466624505771e-07,4.54945138115269e-06,"GPD1"
"CES1",1228.20732972456,2.05782393479991,0.408442250107824,5.03822494919826,4.6986902530663e-07,4.61994521762236e-06,"CES1"
"ACP7",23.1446689208898,2.30076157442556,0.456736120222466,5.03739790342159,4.71903123726493e-07,4.63761133211494e-06,"ACP7"
"CFAP53",50.5290406858723,0.890970939504418,0.176926862696217,5.035814945943,4.75820078585003e-07,4.67375408512579e-06,"CFAP53"
"FAM171B",549.749986105512,0.972463193706161,0.193133397110756,5.03518919179204,4.77377110429015e-07,4.68669176203601e-06,"FAM171B"
"EXOC6",1502.3272520886,-0.516648940481339,0.102641191168049,-5.03354388819842,4.81494517626714e-07,4.7247405278117e-06,"EXOC6"
"KCNJ15",656.77240642697,-1.74645839018744,0.346981647099984,-5.03328750896208,4.82139188694866e-07,4.72869143048775e-06,"KCNJ15"
"NR1H4",133.13332314103,2.33916449778598,0.464850500552068,5.03207912007823,4.85188933707688e-07,4.7562148509017e-06,"NR1H4"
"ANXA5",19600.3085691832,0.690669530657228,0.137267708598286,5.03155139478922,4.865266416765e-07,4.76693630814132e-06,"ANXA5"
"MXRA7",5346.74844442946,1.07203197803704,0.213100854772797,5.03063199432034,4.88865691424927e-07,4.78745313953323e-06,"MXRA7"
"PSTPIP1",351.958050842453,-0.867805214876439,0.172562646363919,-5.028928526318,4.93228183993924e-07,4.82775502539544e-06,"PSTPIP1"
"SALL2",370.978143823796,1.47710450049164,0.293818441982411,5.02726952918789,4.97512861785714e-07,4.86725527326364e-06,"SALL2"
"CTBP2",6796.09388186508,0.542239448688383,0.107885375983755,5.02606997235686,5.00633284411796e-07,4.89533157034697e-06,"CTBP2"
"ANK1",728.673938792681,1.62613730314508,0.323593065435817,5.02525386616363,5.02767011423522e-07,4.91373641930032e-06,"ANK1"
"DGKD",3618.50135055457,0.641495043225116,0.127686368444742,5.02399003933399,5.06088630107267e-07,4.9424723608065e-06,"DGKD"
"TOR3A",2854.3785190598,-0.522220836139572,0.103946413590964,-5.02394279993677,5.06213195166802e-07,4.9424723608065e-06,"TOR3A"
"NOG",48.9216934584727,1.74256653594544,0.347091514399047,5.02048152621221,5.15421082551354e-07,5.02986098391898e-06,"NOG"
"ZNF549",285.815840532426,1.08507087104513,0.216332129638278,5.0157638297161,5.28231832710901e-07,5.15230420153414e-06,"ZNF549"
"SMIM38",39.2318966315092,1.75041197350522,0.349077925516512,5.01438746353048,5.32026801051161e-07,5.18673034537751e-06,"SMIM38"
"AC013470.2",21.6641992707083,1.80802823925117,0.360595089480445,5.01401237009696,5.33065572604157e-07,5.19426538252739e-06,"AC013470.2"
"TTC25",69.0437389189653,1.21686073063535,0.24269900780126,5.01386776015089,5.33466572765124e-07,5.19558147164119e-06,"TTC25"
"ETV7",1219.74674380828,-1.02150169671769,0.203810716563149,-5.01201170352194,5.3863927090617e-07,5.24334600682304e-06,"ETV7"
"VCAM1",2048.75036358758,-1.00453767490108,0.200456379668945,-5.01125320411392,5.40767045403797e-07,5.26143713448903e-06,"VCAM1"
"DMRT2",22.6815613041749,2.44783813103358,0.488681175745342,5.00906982410384,5.46937292797586e-07,5.31882224459255e-06,"DMRT2"
"EFNB3",137.665123899059,1.43626059785623,0.286764813645492,5.00849661294841,5.48568407664483e-07,5.33203033857762e-06,"EFNB3"
"APC2",372.156262772881,-0.870425002917967,0.173819256537848,-5.00764426367478,5.51002505736164e-07,5.35302633245521e-06,"APC2"
"FFAR2",150.89647975342,1.59705707250812,0.318958861524646,5.00709422172527,5.52578813746851e-07,5.36567210942954e-06,"FFAR2"
"ZNF280D",997.605630867844,0.553571222476372,0.110601877958014,5.0050797752866,5.58389009092966e-07,5.41818035101169e-06,"ZNF280D"
"TMEM213",33.9104544480063,2.21746049904595,0.443046629228806,5.0050273554858,5.58540985153173e-07,5.41818035101169e-06,"TMEM213"
"ARL14",1190.52787842747,1.58784994888001,0.3172749720053,5.00464924429491,5.59638391109956e-07,5.42613163628546e-06,"ARL14"
"CRACR2A",830.05784471486,1.17567262265545,0.234938590333832,5.00416990237702,5.61032591043638e-07,5.43695125556525e-06,"CRACR2A"
"CLEC20A",5.20474003190361,2.32905943355835,0.465545630811994,5.00285961119657,5.64860774325321e-07,5.47133611700238e-06,"CLEC20A"
"MATN2",3020.3963417736,1.31872815365735,0.263646392307422,5.00188203645004,5.67733274263999e-07,5.49643457844189e-06,"MATN2"
